"name","Cup116m_Mean","Cup116m_Stdv","Cup116m_Min","Cup116m_Max","Cup114m_Mean","Cup114m_Stdv","Cup114m_Min","Cup114m_Max","Cup100m_Mean","Cup100m_Stdv","Cup100m_Min","Cup100m_Max","Vane100m_Mean","Vane100m_Stdv","Vane100m_Min","Vane100m_Max","Temp100m_Mean","Temp100m_Stdv","Temp100m_Min","Temp100m_Max","Sonic100m_Scalar_Mean","Sonic100m_Scalar_Stdv","Sonic100m_Scalar_Min","Sonic100m_Scalar_Max","Sonic100m_Dir","Sonic100m_Vector_Mean","Spd","Spd_stdv","Spd_min","Spd_max","Dir","Dir_stdv","W","W_stdv","Available","CNR","Broad"
"201510261510","6.20727","0.229213","5.60095","6.91417","6.05488","0.224925","5.36462","6.67316","6.06587","0.234524","5.39863","6.67986","172.339","2.30929","165.05","180.16","10.6313","0.0105784","10.617","10.6516","4.97811","0.287927","3.38013","5.93527","173.784","4.97145","6.2","0.27","5.29","6.85","170.1","2.26568",\N,"0.12","100","-10.9351","1.18"
"201510261520","6.35769","0.333184","5.50046","7.07439","6.19569","0.331326","5.31674","6.78055","6.24556","0.329701","5.33965","7.00842","175.983","2.49106","168.932","184.082","10.666","0.0306706","10.6168","10.705","4.97499","0.42375","3.11103","6.87106","177.92","4.95884","6.44","0.35","5.39","7.27","173.8","2.7923","0.02","0.14","100","-11.0598","1.17"
"201510261530","6.17157","0.404483","5.47942","7.40076","6.01093","0.397961","5.32466","7.22342","6.01017","0.377122","5.30934","7.41395","177.329","2.00425","170.772","184.455","10.6735","0.012895","10.651","10.705","4.69848","0.463857","3.43839","6.59134","179.713","4.68469","6.19","0.36","5.41","7.38","175.6","2.1797","0.02","0.12","100","-11.2305","1.17"
"201510261540","6.76336","0.400047","5.87627","8.13779","6.58728","0.400449","5.62559","7.73329","6.55943","0.412613","5.70004","7.62158","175.442","2.31017","168.721","183.244","10.6982","0.0176497","10.6516","10.7349","5.18782","0.463489","3.49281","6.7319","176.813","5.17395","6.72","0.43","5.52","7.63","173.6","2.3703","-0.01","0.13","100","-11.4541","1.16"
"201510261550","6.94891","0.240069","6.32496","7.69706","6.76674","0.232927","6.20491","7.49481","6.70287","0.24414","6.08891","7.35417","173.403","1.84563","166.956","179.306","10.6529","0.0124564","10.6306","10.6706","5.42914","0.305234","4.03005","6.56439","174.293","5.42265","6.94","0.25","6.24","7.61","171.5","1.95375","-0.01","0.12","100","-11.4554","1.15"
"201510261600","6.32689","0.202503","5.75445","6.98753","6.14652","0.194621","5.55248","6.84226","6.08566","0.191141","5.50804","6.79379","174.073","1.86168","167.936","181.142","10.641","0.0101452","10.6176","10.6697","4.89712","0.281749","3.66067","5.92041","175.171","4.88951","6.33","0.23","5.71","7.08","171.8","2.11256","0.02","0.12","100","-11.4951","1.14"
"201510261610","6.3392","0.232279","5.62741","7.01079","6.15429","0.236783","5.44507","6.98313","6.0621","0.257543","5.40814","6.81795","174.323","1.69464","167.094","181.214","10.6307","0.0104335","10.6151","10.6516","4.87543","0.322909","3.42037","5.9306","175.225","4.86775","6.25","0.25","5.6","6.93","172.1","1.61217","-0.01","0.09","100","-11.6149","1.14"
"201510261620","6.14023","0.20008","5.48221","6.72683","5.9651","0.191583","5.29836","6.48847","5.85274","0.195146","5.26778","6.40872","171.689","2.18284","164.804","177.877","10.5756","0.0295053","10.5289","10.6317","4.81718","0.240948","3.55114","5.76823","173.202","4.81216","6.06","0.19","5.42","6.66","169.8","1.92032","0.01","0.12","100","-11.6526","1.14"
"201510261630","6.28103","0.185325","5.7008","6.97827","6.10045","0.172268","5.61376","6.73932","5.95007","0.153876","5.5422","6.48326","171.473","1.43652","166.191","175.71","10.5522","0.0086772","10.5386","10.5691","4.91936","0.200175","4.16005","5.8045","172.8","4.91607","6.09","0.15","5.69","6.61","169.2","1.32842","0.05","0.08","100","-11.7367","1.13"
"201510261640","6.19218","0.218821","5.49202","6.76562","5.99754","0.20776","5.37269","6.53871","5.80303","0.221186","5.20292","6.37211","170.997","1.48979","165.792","176.427","10.5359","0.0171896","10.4877","10.5644","4.80203","0.223883","3.95577","5.69661","172.649","4.79884","5.96","0.21","5.43","6.51","169.2","1.44859","-0.01","0.07","100","-11.7352","1.13"
"201510261650","5.83472","0.146493","5.43233","6.23948","5.65695","0.141863","5.2198","6.09083","5.48438","0.160244","5.0579","5.94111","167.36","2.88302","160.73","173.977","10.4647","0.0217728","10.415","10.5075","4.58872","0.214414","3.66476","5.63227","168.774","4.57722","5.62","0.15","5.26","5.98","165.6","2.8543",\N,"0.06","100","-11.7132","1.13"
"201510261700","5.93969","0.169433","5.38878","6.4013","5.78698","0.180792","5.23251","6.26918","5.61284","0.211614","4.9983","6.05771","160.603","1.07929","157.413","164.985","10.3981","0.0152013","10.3807","10.4343","5.24337","0.439289","3.70601","6.40857","161.031","5.23622","5.75","0.19","5.19","6.11","159","1.22927","-0.01","0.04","100","-11.7116","1.12"
"201510261710","6.31042","0.0985059","6.02227","6.62147","6.15435","0.0949037","5.84299","6.46069","6.0193","0.120446","5.54077","6.33782","162.015","1.56563","157.073","164.943","10.4543","0.0240959","10.415","10.494","5.38404","0.331395","4.31502","6.49019","161.903","5.37702","6.17","0.12","5.87","6.46","160.2","1.71708","0.02","0.04","100","-11.7887","1.13"
"201510261720","6.28093","0.254045","5.55742","6.75264","6.15409","0.24858","5.47012","6.65001","6.1632","0.265724","5.53648","6.69681","161.58","1.04564","158.805","163.666","10.517","0.0132763","10.4915","10.5333","5.56232","0.311366","4.2818","6.76125","161.482","5.55583","6.35","0.25","5.84","6.9","160.4","1.13173","0.02","0.04","100","-11.8401","1.13"
"201510261730","5.48551","0.108748","5.15806","5.78558","5.37605","0.110515","5.10217","5.68099","5.36816","0.160649","4.99139","5.74291","157.763","1.70321","153.766","160.124","10.4963","0.0257057","10.4354","10.5295","5.35509","0.203713","4.21905","6.2274","159.062","5.34719","5.56","0.18","5.13","5.98","156.8","1.57998","0.03","0.04","100","-11.7094","1.13"
"201510261740","5.07738","0.149308","4.79013","5.41183","4.97527","0.145652","4.69849","5.31411","4.90586","0.156405","4.61713","5.27423","149.41","4.53691","138.549","155.194","10.4411","0.0164321","10.3845","10.4673","5.0876","0.176","4.70027","5.673","151.885","5.07441","5.02","0.17","4.69","5.38","148.9","4.42672","0.01","0.05","100","-11.6362","1.13"
"201510261750","4.73778","0.138936","4.42295","5.12261","4.63536","0.145097","4.27732","4.99574","4.46825","0.158817","4.11158","4.84743","135.889","2.31033","130.831","143.133","10.3068","0.0413066","10.2508","10.4002","4.58","0.175538","4.12273","5.11423","138.73","4.57539","4.55","0.17","4.09","4.92","134.7","2.41888","0.06","0.05","100","-11.5058","1.14"
"201510261800","4.95064","0.281888","4.34773","5.57185","4.85786","0.284709","4.33319","5.50247","4.74246","0.285121","4.2799","5.34495","137.575","2.53624","131.94","142.536","10.3279","0.0140804","10.308","10.3653","4.86674","0.289261","4.34166","5.44298","140.281","4.86189","4.81","0.28","4.41","5.4","136.3","2.6207","0.02","0.06","100","-11.3311","1.15"
"201510261810","5.96264","0.412903","5.0686","6.71187","5.85656","0.395507","4.99689","6.6104","5.72986","0.316962","4.96734","6.3817","143.153","1.79699","138.191","149.565","10.3161","0.0192541","10.2586","10.3496","5.88544","0.327209","5.10612","6.55641","145.406","5.88187","5.81","0.33","5.09","6.35","141.8","1.70344","0.01","0.05","100","-11.1876","1.15"
"201510261820","6.77899","0.206026","6.19402","7.22507","6.65374","0.203763","6.17238","7.12286","6.41427","0.210382","5.88698","7.00842","142.93","1.02398","138.156","146.614","10.3532","0.0453643","10.2968","10.4719","6.56431","0.213806","5.99428","7.17956","144.82","6.56261","6.46","0.21","6.04","6.98","141.2","1.1182","0.03","0.06","100","-11.3034","1.17"
"201510261830","6.83756","0.177075","6.38973","7.45865","6.72376","0.171021","6.32728","7.38117","6.57153","0.143846","6.12045","7.03418","139.831","2.58035","132.551","145.222","10.4316","0.0491145","10.3616","10.5224","6.72319","0.14234","6.21023","7.23726","141.721","6.716","6.64","0.12","6.37","6.98","138.5","2.5737","0.03","0.06","100","-11.1118","1.16"
"201510261840","7.08093","0.108827","6.5255","7.41908","6.97292","0.106727","6.51852","7.37857","6.8194","0.13449","6.30579","7.14649","139.871","1.46952","134.419","145.007","10.3546","0.0567566","10.2628","10.4309","6.98234","0.145081","6.42281","7.42814","141.612","6.97979","6.86","0.12","6.53","7.26","138.4","1.17764","0.01","0.07","100","-11.1454","1.17"
"201510261850","7.0903","0.141176","6.58642","7.70273","6.96151","0.151353","6.49646","7.47607","6.69354","0.173224","6.17019","7.20035","138.697","1.42689","134.036","143.063","10.2421","0.03132","10.1938","10.3044","6.84049","0.166604","6.29484","7.43426","140.563","6.83805","6.73","0.14","6.35","7.2","137.5","1.48659","0.03","0.06","100","-11.2774","1.15"
"201510261900","7.1102","0.33726","6.4168","8.04057","6.98339","0.332357","6.25622","7.92718","6.72473","0.341112","6.00813","7.72854","137.991","1.34992","132.305","143.602","10.2951","0.0528593","10.2129","10.3845","6.86836","0.350152","6.08938","8.29286","139.958","6.86622","6.75","0.34","6.14","7.54","136.7","1.39469","0.03","0.09","100","-11.5178","1.14"
"201510261910","7.72226","0.18995","7.03421","8.49978","7.58862","0.18525","7.02046","8.35334","7.27115","0.213824","6.62956","7.97632","136.266","1.8154","129.467","141.639","10.2067","0.0243231","10.1594","10.2712","7.4081","0.22891","6.5928","8.2947","138.182","7.40412","7.32","0.18","6.58","7.76","135.2","2.09221","0.02","0.1","100","-11.6796","1.12"
"201510261920","8.34124","0.490939","7.0649","9.58868","8.19272","0.479549","7.03221","9.39017","7.87554","0.42551","6.87575","9.3169","138.443","1.67661","131.711","144.999","10.1041","0.0825983","9.95346","10.2358","8.03037","0.416894","6.96116","9.70221","140.182","8.02633","7.93","0.43","7.08","9.16","137.2","1.47207","0.01","0.08","100","-11.8273","1.11"
"201510261930","9.08247","0.303084","8.13779","10.1826","8.92215","0.293194","7.98181","10.1078","8.61255","0.283426","7.4988","9.44018","141.149","1.68396","133.017","147.395","9.82266","0.152844","9.54948","10.0091","8.80514","0.293985","7.62912","9.87203","142.654","8.79983","8.63","0.22","8.08","9.42","139.7","1.60684","-0.02","0.13","100","-12.0694","1.1"
"201510261940","9.82414","0.416811","8.54869","10.8398","9.59835","0.40696","8.42785","10.5159","9.05956","0.380526","7.74284","10.1578","142.036","1.38053","135.108","148.038","9.40082","0.0751777","9.29027","9.54414","9.22194","0.383195","7.96804","10.5361","143.464","9.21763","9.1","0.36","8.11","10.01","140.7","1.13433","-0.06","0.07","100","-12.2118","1.08"
"201510261950","10.3213","0.222262","9.51146","10.9704","10.076","0.244386","9.10894","10.8838","9.47461","0.27681","8.6021","10.2589","143.04","1.86014","136.391","149.362","9.14492","0.0637402","9.04079","9.34311","9.66548","0.321497","8.43048","10.7494","144.477","9.65823","9.54","0.2","9.02","10.29","141.7","1.38043",\N,"0.12","100","-11.2836","1.09"
"201510262000","10.324","0.281889","9.58868","11.1156","10.1509","0.291944","9.31413","10.9299","9.64526","0.372362","8.13174","10.8113","143.232","1.96198","133.66","150.931","8.89587","0.0785836","8.78883","9.06082","9.84272","0.423851","7.76073","11.1856","144.686","9.83481","9.68","0.32","8.82","10.49","141.9","1.71108","0.01","0.15","100","-10.9216","1.09"
"201510262010","10.1568","0.207155","9.09557","10.9176","9.97907","0.224977","9.08495","10.6798","9.48088","0.368805","8.0876","10.4754","144.59","1.82881","135.686","151.056","8.62767","0.114658","8.41995","8.81286","9.6995","0.409996","8.02602","10.8927","146.178","9.69229","9.5","0.36","7.94","10.5","143.2","1.62722","0.01","0.17","100","-10.65","1.09"
"201510262020","9.79031","0.211759","9.00469","10.5074","9.54569","0.207278","8.68882","10.2539","8.93128","0.271223","7.86815","9.79826","142.829","1.91941","133.05","149.352","8.39058","0.0445721","8.21644","8.43998","9.13158","0.314417","7.67751","10.0734","144.235","9.12449","8.97","0.23","8.21","9.66","141.3","1.59502","0.04","0.13","100","-10.5982","1.07"
"201510262030","9.41065","0.233122","8.28003","10.4487","9.17505","0.232828","8.14407","10.0438","8.58859","0.353668","7.42971","9.52277","140.213","2.19651","131.368","148.087","8.14571","0.052827","8.069","8.25477","8.76156","0.402848","7.19325","9.82934","141.592","8.75287","8.63","0.32","7.59","9.4","138.7","1.83406","0.02","0.16","100","-10.4677","1.07"
"201510262040","9.47174","0.362061","8.06855","10.5451","9.20525","0.365382","7.57078","10.2794","8.43336","0.37428","7.08391","9.46177","141.908","2.64596","130.275","151.458","8.21673","0.0428718","8.08807","8.29197","8.63696","0.416171","6.90406","10.0701","143.364","8.62546","8.46","0.32","7.54","9.36","140.5","2.10266",\N,"0.14","100","-10.4377","1.08"
"201510262050","9.6027","0.355876","8.27674","10.5613","9.30624","0.352226","8.04342","10.5537","8.49527","0.412509","7.1905","9.88269","142.911","2.72165","133.032","151.98","8.18975","0.0451459","8.08826","8.2748","8.71959","0.431964","7.2315","10.5765","144.449","8.70739","8.52","0.31","7.59","9.34","141.1","2.01693","-0.03","0.17","100","-10.4343","1.08"
"201510262100","9.38808","0.373034","8.0282","10.6104","9.1215","0.373781","7.72471","10.7077","8.37553","0.379958","7.02479","9.47911","145.428","2.56989","134.081","154.869","8.07128","0.0518874","7.9948","8.18039","8.56023","0.416499","7.15682","9.9324","147.137","8.55045","8.34","0.31","7.14","9.03","143.8","1.84594","-0.03","0.17","100","-10.3767","1.09"
"201510262110","9.60078","0.238181","8.76875","10.3802","9.32918","0.242169","8.27687","10.088","8.62755","0.320756","7.25255","9.44018","147.516","2.2207","136.959","154.404","8.02733","0.040663","7.92976","8.10085","8.87316","0.368527","7.44689","10.1735","149.186","8.86542","8.63","0.27","7.65","9.22","145.5","1.82474","0.02","0.12","100","-10.3143","1.09"
"201510262120","9.42877","0.184652","8.63749","10.0804","9.17437","0.17733","8.45184","10.0081","8.51527","0.266966","7.43761","9.13605","148.839","1.75281","137.86","155.213","7.96433","0.0292979","7.90496","8.01178","8.7729","0.305299","6.92988","9.7872","150.518","8.76831","8.5","0.22","7.94","8.96","146.9","1.55625","0.03","0.08","100","-10.4459","1.08"
"201510262130","9.56687","0.241256","8.77987","10.2561","9.28816","0.23524","8.52818","10.1327","8.62721","0.2254","7.87408","9.45965","151.121","1.76199","143.397","157.152","7.98833","0.0150263","7.9393","8.01178","8.91054","0.272648","7.80062","10.129","152.524","8.90687","8.61","0.19","7.91","9.21","149","1.45006","0.01","0.09","100","-10.6918","1.08"
"201510262140","9.62962","0.275122","8.7873","10.7603","9.3592","0.262101","8.50374","10.3884","8.69249","0.258529","7.89789","9.78904","151.547","1.51698","145.062","157.194","7.96427","0.0256464","7.89753","7.99652","8.98147","0.282453","7.97371","10.4083","152.913","8.97873","8.68","0.19","8.15","9.26","149.3","1.1649","-0.04","0.1","100","-10.5586","1.08"
"201510262150","9.36193","0.286675","8.40705","10.12","9.09236","0.264227","8.19537","10.0242","8.44496","0.255239","7.4988","9.28348","151.693","1.90343","145.127","158.887","7.8852","0.0195064","7.85175","7.94044","8.67817","0.29205","7.57071","9.8865","153.054","8.6744","8.39","0.18","7.86","8.9","149.5","1.35651","-0.02","0.09","100","-10.2809","1.08"
"201510262200","9.27768","0.237999","8.448","10.0755","9.04531","0.224623","8.27358","10.3103","8.47348","0.24992","7.63548","9.27312","152.21","1.7838","144.933","159.431","7.91059","0.0329231","7.84488","7.95952","8.75497","0.281986","7.36006","9.91806","153.432","8.75139","8.48","0.19","7.99","9.02","150.1","1.37118","-0.01","0.08","100","-10.2464","1.07"
"201510262210","8.92924","0.190784","8.16328","9.60205","8.73684","0.174718","7.99099","9.31401","8.21497","0.20351","7.55286","8.97778","150.726","1.41898","142.316","156.451","7.81029","0.0273584","7.752","7.86777","8.49832","0.231973","7.49553","9.36108","152.256","8.49575","8.22","0.16","7.64","8.64","148.5","1.24456","0.04","0.1","100","-10.1195","1.07"
"201510262220","9.09538","0.189015","8.52067","9.74705","8.89118","0.171883","8.1155","9.53756","8.33031","0.255801","7.04359","8.97001","149.342","1.88299","137.687","155.838","7.6987","0.035193","7.62859","7.77527","8.60342","0.28743","7.18065","9.59409","150.939","8.59861","8.31","0.2","7.68","8.88","147.4","1.54737","0.03","0.13","100","-10.0235","1.08"
"201510262230","9.25194","0.22276","8.38335","9.92519","9.0404","0.209427","8.27029","9.78165","8.44083","0.303139","7.10784","9.39303","151.028","2.35353","137.535","159.517","7.64353","0.0266133","7.56965","7.68753","8.70252","0.358815","6.89638","9.80537","152.425","8.69578","8.46","0.25","7.59","8.97","149.1","1.77607","0.02","0.11","100","-10.0062","1.07"
"201510262240","9.10672","0.218343","8.39349","9.81657","8.90997","0.19806","8.26372","9.61753","8.46778","0.25486","7.44553","9.22968","152.903","1.59","144.827","158.245","7.68571","0.0182166","7.60742","7.72205","8.75367","0.293118","7.01463","9.77626","153.956","8.75045","8.44","0.21","7.83","9.11","150.9","1.40166","0.04","0.1","100","-10.0715","1.07"
"201510262250","9.34175","0.254484","8.51021","10.135","9.09234","0.242987","8.03722","9.88955","8.64698","0.2415","7.79189","9.46177","154.761","1.7759","146.572","161.429","7.85112","0.0831315","7.68219","7.99709","8.89963","0.288258","7.58238","10.5028","155.264","8.8948","8.63","0.22","7.95","9.63","152.3","1.24374","0.03","0.1","100","-10.3134","1.07"
"201510262300","9.35357","0.255519","8.58398","10.3645","9.11756","0.232572","8.36005","10.071","8.63307","0.259642","7.55014","9.44018","153.248","1.78943","145.348","159.605","7.72619","0.0731477","7.59216","7.92366","8.90601","0.282914","7.41456","9.9936","154.126","8.90228","8.63","0.2","8","9.24","150.9","1.27039","0.03","0.09","100","-10.2011","1.08"
"201510262310","9.63279","0.24299","8.65908","10.4169","9.35827","0.231452","8.4142","10.2487","8.92679","0.221334","8.04085","9.70387","152.133","1.56351","145.346","158.223","7.63884","0.036403","7.57118","7.72377","9.26063","0.254041","8.04394","10.2642","153.208","9.25759","8.93","0.19","8.4","9.6","149.7","1.05089","0.03","0.09","100","-10.0032","1.06"
"201510262320","9.7997","0.213332","8.93118","10.5127","9.54661","0.204276","8.89379","10.2182","9.03196","0.267529","8.15719","10.0365","150.716","2.36608","140.435","158.481","7.54752","0.0803154","7.40886","7.68753","9.33576","0.306548","7.48477","10.5156","151.983","9.32895","9.03","0.26","8.11","9.69","148.3","1.92966","-0.02","0.13","100","-9.90385","1.08"
"201510262330","9.80512","0.219514","9.05582","10.7019","9.55704","0.231776","8.81812","10.3727","8.84918","0.33839","7.39304","9.82623","147.071","2.23738","132.221","155.102","7.30072","0.0621696","7.19123","7.46246","9.08576","0.406743","6.83931","10.4214","148.68","9.07758","8.79","0.28","7.92","9.68","145.1","1.97762","-0.01","0.18","100","-9.63104","1.09"
"201510262340","9.95804","0.209482","9.07769","10.721","9.72021","0.213713","8.83691","10.3466","9.03057","0.331558","7.42445","9.92548","149.91","2.07763","139.137","156.357","7.32215","0.0499799","7.22004","7.40905","9.31769","0.377475","7.31099","10.4301","151.346","9.31175","9","0.29","7.89","9.61","147.7","1.88602","-0.03","0.14","100","-9.76119","1.11"
"201510262350","9.6192","0.257957","8.616","10.4169","9.35524","0.247727","8.50722","10.198","8.79366","0.290847","7.55014","9.69703","151.588","1.72706","142.366","157.569","7.33135","0.0613179","7.22175","7.42813","9.10388","0.329177","7.2499","10.3675","152.851","9.10013","8.82","0.26","8.09","9.55","149.4","1.30831","0.02","0.11","100","-9.6055","1.09"
"201510270000","9.19071","0.24296","8.36651","9.90611","8.95836","0.228476","8.17605","9.84234","8.47483","0.231584","7.71429","9.15624","151.56","1.60844","144.86","159.017","7.23969","0.0215633","7.1878","7.31578","8.77112","0.264215","7.55589","9.71447","152.892","8.76814","8.5","0.17","8.09","9.17","149.5","1.22129","-0.01","0.07","100","-9.43314","1.09"
"201510270010","9.16147","0.204339","8.45831","10.0314","8.93433","0.192345","8.23428","9.60634","8.40264","0.192339","7.71429","9.11595","150.153","1.64774","143.809","155.799","7.20213","0.0268325","7.14965","7.24483","8.67684","0.231878","7.52629","9.48103","151.704","8.67352","8.39","0.15","7.96","8.78","147.9","1.24667","-0.1","0.08","100","-9.4279","1.07"
"201510270020","9.10329","0.217926","8.17288","9.77937","8.88896","0.207758","8.06835","9.57737","8.35814","0.206122","7.66343","9.02466","148.021","1.87257","141.304","155.06","7.25289","0.0139906","7.22099","7.29671","8.59634","0.243489","7.53396","9.44069","149.615","8.59127","8.35","0.18","7.74","8.77","145.8","1.42592","-0.05","0.08","100","-9.59006","1.07"
"201510270030","9.15943","0.216244","8.22447","9.92995","8.92176","0.206528","8.084","9.81891","8.29745","0.312861","6.59441","9.15624","144.686","2.24959","131.879","152.98","7.23113","0.0253309","7.16854","7.27859","8.5061","0.348681","6.60212","10.0041","146.12","8.49783","8.25","0.29","7.39","8.82","142.2","1.8566",\N,"0.14","100","-9.66226","1.08"
"201510270040","8.93639","0.238736","7.97606","9.74267","8.73549","0.237493","7.7881","9.44597","8.02738","0.371846","6.73955","9.40584","145.674","2.93362","132.146","157.421","7.26717","0.0383801","7.18647","7.35565","8.25057","0.395244","6.56319","9.5886","147.211","8.23822","7.99","0.32","6.96","8.94","143.5","2.42117","0.05","0.14","100","-9.8283","1.08"
"201510270050","8.83704","0.333695","7.16108","9.88485","8.60645","0.353155","6.6187","9.58627","7.90452","0.459229","6.44773","9.22146","144.282","3.27533","131.548","153.751","7.21327","0.03798","7.13058","7.27688","8.08082","0.494367","6.36268","9.57808","145.962","8.06693","7.86","0.4","6.59","8.76","142.2","2.39795","0.05","0.2","100","-9.91767","1.09"
"201510270100","8.98393","0.352857","7.66044","10.0314","8.75179","0.353227","7.40466","9.83295","7.98302","0.377045","6.96668","9.34636","143.46","2.72438","132.694","153.203","7.14607","0.0457212","7.05639","7.24331","8.19656","0.42772","6.82616","9.74622","145.031","8.18608","7.95","0.29","7.08","8.84","141.7","2.16941","-0.02","0.16","100","-10.0558","1.08"
"201510270110","8.7985","0.30773","7.69989","9.63342","8.56565","0.301657","7.32951","9.42013","7.85573","0.319632","6.87351","8.8665","145.032","2.57483","135.923","153.742","7.12014","0.0260909","7.05429","7.16873","8.07206","0.363897","6.76804","9.9502","146.677","8.06266","7.76","0.26","6.99","8.71","142.9","2.22195","0.1","0.13","100","-10.2663","1.07"
